module_id,trace_id,remote_child_count,depth_layer,duration,Total_Child,max_depth
7939539061697060000 ,177359813::4614496328088146987,30,0,277012,30,4
5773617662595810000 ,177359813::4614496328088146987,3,1,11641,3,4
3062301603222700000 ,177359813::4614496328088146987,0,2,476,0,4
327162607856167000 ,177359813::4614496328088146987,1,1,1869,1,4
5990009516345220000 ,177359813::4614496328088146987,0,2,2028,0,4
3180669115623650000 ,177359813::4614496328088146987,0,2,154,0,4
5515039665710700000 ,177359813::4614496328088146987,0,2,1182,0,4
7883477146458820000 ,177359813::4614496328088146987,0,1,1547,0,4
2246927446312030000 ,177359813::4614496328088146987,1,1,5043,1,4
7406411448473720000 ,177359813::4614496328088146987,1,1,1075,1,4
4871935671841160000 ,177359813::4614496328088146987,0,1,2877,0,4
7165226882093140000 ,177359813::4614496328088146987,1,1,485,1,4
3924065611206200000 ,177359813::4614496328088146987,0,2,1277,0,4
435403887078444000 ,177359813::4614496328088146987,0,2,143,0,4
4557837235854890000 ,177359813::4614496328088146987,2,1,11462,2,4
3034450889909170000 ,177359813::4614496328088146987,1,1,1284,1,4
1399418499724560000 ,177642724::2793592401686610467,0,0,1165,0,0
4440308908983910000 ,169632523::4440308908983912438,0,0,6431,0,0
6288380126496080000 ,177288936::8137901998873764820,0,0,645,0,0
536741261294488 ,177222491::536741261294488,2,0,5987,2,0
8508083718385380000 ,169613189::8508083718385388996,0,0,1474,0,0
353329380625949000 ,2886860828::7268287583669121986,0,1,1205,0,1
2709730869751380000 ,2886860828::7268287583669121986,1,0,3402,1,1
6480385892760640 ,177528341::6480385892760644,0,0,5153,0,0
161054864784977 ,169633311::161054864784977,0,0,69,0,0
3481532571775870 ,177393182::3481532571775870,0,0,14774,0,0
7376042406682310 ,177559774::7376042406682311,0,0,95,0,0
2245007654319100 ,169552262::2245007654319106,0,0,18629,0,0
3380665179308590 ,177570504::3380665179308592,0,0,120,0,0
5480388249850630 ,169555349::5480388249850632,0,0,57,0,0
7007309248722660000 ,177698512::940281804202463272,0,0,1023,0,0
5727205258917590 ,169620617::5727205258917596,0,0,574,0,0
7502635760516480 ,177222364::7502635760516485,0,0,6599,0,0
180659243834176000 ,2886860839::8699368762053690140,0,0,1029,0,0
4575702307651340 ,169287017::4575702307651348,2,0,7787,2,0
2034308500455890 ,177319305::2034308500455894,0,0,2638,0,0
2606409308275590000 ,169489945::238633085530009423,1,3,8935,1,6
7484872562007250000 ,169489945::238633085530009423,0,4,543,0,6
1940158896599380000 ,169489945::238633085530009423,0,2,514,0,6
4499462301969860000 ,169489945::238633085530009423,32,2,516706,32,6
692156128846202000 ,169489945::238633085530009423,0,3,3233,0,6
7381979947546700000 ,169489945::238633085530009423,2,4,381937,2,6
2686593607265740000 ,169489945::238633085530009423,0,5,6757,0,6
651812197569812000 ,169489945::238633085530009423,0,3,388,0,6
5262070271170520000 ,169489945::238633085530009423,15,4,144346,15,6
5822615763494160000 ,169489945::238633085530009423,0,5,813,0,6
1302910935291270000 ,169489945::238633085530009423,0,3,1066,0,6
23321914098410000 ,169489945::238633085530009423,0,4,25647,0,6
8521237854947410000 ,169489945::238633085530009423,1,3,13655,1,6
8922944580973080000 ,169489945::238633085530009423,0,3,411,0,6
1878859171547100000 ,169489945::238633085530009423,20,4,253756,20,6
275637306203320000 ,169489945::238633085530009423,1,4,11674,1,6
7848995787565070000 ,169489945::238633085530009423,0,4,8961,0,6
7026994701803390000 ,169489945::238633085530009423,1,4,27776,1,6
175254458788154000 ,169489945::238633085530009423,0,5,1242,0,6
5723080108581490000 ,169489945::238633085530009423,1,5,2007,1,6
3229435216083800000 ,169489945::238633085530009423,0,3,3101,0,6
8364585951699450000 ,169489945::238633085530009423,0,5,6344,0,6
4716507543223410000 ,169489945::238633085530009423,1,3,3795,1,6
796339783451530000 ,169489945::238633085530009423,0,2,459,0,6
485368930114211000 ,169489945::238633085530009423,1,4,6833,1,6
8707997878942910000 ,169489945::238633085530009423,2,5,4786,2,6
4786548882000070000 ,169489945::238633085530009423,0,2,431,0,6
308896936086910000 ,169489945::238633085530009423,3,5,5476,3,6
3542860280538150000 ,169489945::238633085530009423,4,3,12562,4,6
5791588673372100000 ,169489945::238633085530009423,15,1,564265,15,6
8360708927392440000 ,169489945::238633085530009423,0,3,590,0,6
2436072665063490000 ,169489945::238633085530009423,3,4,4912,3,6
5052590207879950000 ,169489945::238633085530009423,2,3,8644,2,6
1047407179505850000 ,169489945::238633085530009423,2,3,1173,2,6
7262587558014610000 ,169489945::238633085530009423,1,3,13808,1,6
5049128873177860000 ,169489945::238633085530009423,9,3,311243,9,6
1932870724358080000 ,169489945::238633085530009423,0,3,922,0,6
5659890074216710000 ,169489945::238633085530009423,0,3,428,0,6
2510373417772980000 ,169489945::238633085530009423,1,3,10700,1,6
6266083442391150000 ,169489945::238633085530009423,8,4,409158,8,6
7867262627037340000 ,169489945::238633085530009423,1,3,12682,1,6
6378263586903830000 ,169489945::238633085530009423,2,1,3518,2,6
1361221566780460000 ,169489945::238633085530009423,0,2,1642,0,6
6789697245330290000 ,169489945::238633085530009423,0,5,722,0,6
1161618766232350000 ,169489945::238633085530009423,2,3,24495,2,6
5198493086949500000 ,169489945::238633085530009423,0,3,756,0,6
6016892475797420000 ,169489945::238633085530009423,1,3,4708,1,6
4474071381845400000 ,169489945::238633085530009423,0,3,809,0,6
6866879285242680000 ,169489945::238633085530009423,3,4,101576,3,6
4329636447834030000 ,169489945::238633085530009423,1,4,5354,1,6
509306568535618000 ,169489945::238633085530009423,0,4,804,0,6
3154440446771250000 ,169489945::238633085530009423,1,5,3541,1,6
8724684672614250000 ,169489945::238633085530009423,8,4,406310,8,6
7202283179499280000 ,169489945::238633085530009423,7,3,384894,7,6
8910621507428200000 ,169489945::238633085530009423,0,2,1226,0,6
3536636535549250000 ,169489945::238633085530009423,0,2,449,0,6
1940158896599380000 ,169489945::238633085530009423,0,2,372,0,6
3877814226970980000 ,169489945::238633085530009423,1,5,769,1,6
2464864438784200000 ,169489945::238633085530009423,0,2,562,0,6
1498661467859420000 ,169489945::238633085530009423,0,2,1451,0,6
927374633850006000 ,169489945::238633085530009423,0,3,1451,0,6
7987747652125780000 ,169489945::238633085530009423,0,3,1742,0,6
6905961411310650000 ,169489945::238633085530009423,0,3,3225,0,6
3482578524363150000 ,169489945::238633085530009423,0,3,132,0,6
4304976333357960000 ,169489945::238633085530009423,0,4,1563,0,6
1879262839082430000 ,169489945::238633085530009423,1,5,702,1,6
3442463822811590000 ,169489945::238633085530009423,0,4,5768,0,6
8374582633444750000 ,169489945::238633085530009423,2,3,1059,2,6
1904714018848940000 ,169489945::238633085530009423,0,1,864,0,6
7314829049678160000 ,169489945::238633085530009423,0,3,60,0,6
4867480171648150000 ,169489945::238633085530009423,2,3,1086,2,6
5990009516345990000 ,169489945::238633085530009423,0,4,585,0,6
999452614533328000 ,169489945::238633085530009423,1,6,1946,1,6
6721130243610420000 ,169489945::238633085530009423,30,2,419688,30,6
2690610412438840000 ,169489945::238633085530009423,1,4,8585,1,6
6730518632954110000 ,169489945::238633085530009423,1,3,7133,1,6
5284624797740770000 ,169489945::238633085530009423,3,2,10271,3,6
1675686252292540000 ,169489945::238633085530009423,1,2,30742,1,6
4010410059711210000 ,169489945::238633085530009423,0,1,134,0,6
1038388353127610000 ,169489945::238633085530009423,1,4,6905,1,6
2480449088588380000 ,169489945::238633085530009423,2,3,533,2,6
5906234872791500000 ,169489945::238633085530009423,1,6,1275,1,6
4001477497036120000 ,169489945::238633085530009423,1,3,3147,1,6
3815480516964490000 ,169489945::238633085530009423,4,2,11339,4,6
2272588965713930000 ,169489945::238633085530009423,1,6,1065,1,6
6138959245109920000 ,169489945::238633085530009423,0,6,1801,0,6
8167805582698530000 ,169489945::238633085530009423,2,3,1019,2,6
978484937247378000 ,169489945::238633085530009423,0,3,158,0,6
1628398047330600000 ,169489945::238633085530009423,3,3,2854,3,6
4836727637110830000 ,169489945::238633085530009423,1,2,4705,1,6
3313143273250330000 ,169489945::238633085530009423,4,3,3194,4,6
5015532685976550000 ,169489945::238633085530009423,0,4,1249,0,6
2544770516981350000 ,169489945::238633085530009423,0,3,6569,0,6
9071683893776300000 ,169489945::238633085530009423,1,6,466,1,6
5214783555948210000 ,169489945::238633085530009423,0,3,64,0,6
4188682346487030000 ,169489945::238633085530009423,3,5,7475,3,6
4567707154675380000 ,169489945::238633085530009423,0,4,1278,0,6
8587632153782140000 ,169489945::238633085530009423,0,3,51,0,6
7212001112694500000 ,169489945::238633085530009423,1,4,1027,1,6
1369732370959780000 ,169489945::238633085530009423,3,4,2672,3,6
3444147679082650000 ,169489945::238633085530009423,1,5,1545,1,6
572431188179563000 ,169489945::238633085530009423,10,1,57440,10,6
7827844647820360000 ,169489945::238633085530009423,1,4,2911,1,6
1826902900158130000 ,169489945::238633085530009423,0,3,70,0,6
8086222933614980000 ,169489945::238633085530009423,2,2,2167,2,6
1523305321999510000 ,169489945::238633085530009423,1,5,676,1,6
6295021891134810000 ,169489945::238633085530009423,5,3,2805,5,6
1265544493403480000 ,169489945::238633085530009423,2,3,1190,2,6
946640760071729000 ,169489945::238633085530009423,1,4,1693,1,6
1597248888998450000 ,169489945::238633085530009423,0,3,168,0,6
2990445139569870000 ,169489945::238633085530009423,1,3,9367,1,6
2173810104808060000 ,169489945::238633085530009423,1,2,8995,1,6
8620572927990760000 ,169489945::238633085530009423,6,0,679810,6,6
3779945138668780000 ,169489945::238633085530009423,1,4,3673,1,6
9088820641256210000 ,169489945::238633085530009423,0,3,386,0,6
817211854518970000 ,169489945::238633085530009423,7,3,23923,7,6
7685564573188070000 ,169489945::238633085530009423,10,2,28825,10,6
4378923141777240000 ,169489945::238633085530009423,0,2,532,0,6
2722099394631100000 ,169489945::238633085530009423,3,4,3052,3,6
784070638050162000 ,169489945::238633085530009423,0,4,133,0,6
995296309081421000 ,169489945::238633085530009423,1,5,623,1,6
6591329384923340000 ,169489945::238633085530009423,0,2,418,0,6
7287976249023150000 ,169489945::238633085530009423,1,3,5842,1,6
4695355459678640000 ,169489945::238633085530009423,1,4,1301,1,6
1289758751961880000 ,169489945::238633085530009423,3,3,3818,3,6
8260649874078860000 ,169489945::238633085530009423,2,3,454,2,6
6372479181691830000 ,169489945::238633085530009423,0,6,588,0,6
1909479976028180000 ,169489945::238633085530009423,7,2,80087,7,6
6453226934360960000 ,169489945::238633085530009423,0,3,286,0,6
4868584888765490000 ,169489945::238633085530009423,0,3,1345,0,6
6470988573422530000 ,169489945::238633085530009423,0,3,663,0,6
4684819108465630000 ,169489945::238633085530009423,0,3,1954,0,6
1796577790748490000 ,169489945::238633085530009423,0,4,2730,0,6
2743610428035320000 ,169489945::238633085530009423,2,3,4363,2,6
8410416150135550000 ,169489945::238633085530009423,1,3,6696,1,6
170305840027829000 ,169489945::238633085530009423,0,2,516,0,6
8202703872943840000 ,169686889::5789748957929698560,0,1,1232,0,1
8693093487888230000 ,169686889::5789748957929698560,1,0,2683,1,1
4148922110712810 ,169680475::4148922110712816,0,0,439,0,0
8139326812624730000 ,177431209::196341658318909304,0,0,131,0,0
246223910885299000 ,169698952::8670015379394760191,0,0,842,0,0
5608740165261830 ,177287905::5608740165261835,0,0,5101,0,0
7124362138178070 ,177714993::7124362138178076,0,0,224283,0,0
606132555063937 ,177404996::606132555063937,0,0,864,0,0
4119188124435540 ,177417828::4119188124435547,0,0,4337,0,0
1831827110593430000 ,169619221::8326219949580376109,0,0,1345,0,0
1830358875523980000 ,177657499::1222860266366156437,0,0,1507,0,0
7123263208428790 ,169562524::7123263208428792,2,0,7287,2,0
2451851289648670000 ,2886860832::3420852393719630659,0,1,775,0,1
7438352213316170000 ,2886860832::3420852393719630659,1,0,4684,1,1
1441395891645880000 ,169633307::7144799108427665011,2,1,1719,2,2
4230232637170270000 ,169633307::7144799108427665011,0,1,3072,0,2
750736778787094000 ,169633307::7144799108427665011,0,2,1472,0,2
5791689812417980000 ,169633307::7144799108427665011,0,2,1116,0,2
4720089447713190000 ,169633307::7144799108427665011,0,2,1083,0,2
608956872614274000 ,169633307::7144799108427665011,1,1,2634,1,2
6764834091821040000 ,169633307::7144799108427665011,2,1,6088,2,2
3937245828914470000 ,169633307::7144799108427665011,0,2,294,0,2
8292768659902770000 ,169633307::7144799108427665011,7,0,67040,7,2
2240526594438170000 ,169633307::7144799108427665011,0,2,254,0,2
65485190417688700 ,169633307::7144799108427665011,2,1,4497,2,2
894361663319412000 ,169633307::7144799108427665011,1,2,680,1,2
1790208882688320000 ,177654577::4708127370847216773,0,0,997,0,0
1421883355669360 ,177391571::1421883355669369,0,0,63,0,0
8332509917022370 ,169551893::8332509917022370,0,0,15616,0,0
5329606044485300 ,177359158::5329606044485302,0,0,46,0,0
1272133404766760000 ,177344783::341857593847449,2,1,9610,2,2
6644315566892660000 ,177344783::341857593847449,0,2,450,0,2
5492262714991280000 ,177344783::341857593847449,0,2,1372,0,2
341857593847449 ,177344783::341857593847449,2,0,19055,2,2
4125033591355490000 ,177344783::341857593847449,0,1,1430,0,2
1768780218262240 ,177528341::1768780218262243,0,0,7785,0,0
1736982506461910000 ,2886860820::1209780251161908930,0,0,702,0,0
3558771671576660000 ,2886860812::5199736899984193279,0,0,253,0,0
7722673355325660 ,177528361::7722673355325667,0,0,186,0,0
8376941240715870000 ,177224731::2075656336674513,0,1,1269,0,1
2075656336674510 ,177224731::2075656336674513,1,0,5925,1,1
7390305359039890000 ,169621524::8332743355060906243,0,1,1616,0,4
5979155287672050000 ,169621524::8332743355060906243,1,2,7190,1,4
6932507881173010000 ,169621524::8332743355060906243,1,2,5943,1,4
4266601567145690000 ,169621524::8332743355060906243,5,2,5501,5,4
8625676772297490000 ,169621524::8332743355060906243,1,2,3242,1,4
5296296428724930000 ,169621524::8332743355060906243,1,2,468,1,4
4897138361331320000 ,169621524::8332743355060906243,5,1,13239,5,4
5481596632679200000 ,169621524::8332743355060906243,10,1,33545,10,4
3816757524997870000 ,169621524::8332743355060906243,0,1,1440,0,4
3448321442633600000 ,169621524::8332743355060906243,1,3,575,1,4
318036025289032000 ,169621524::8332743355060906243,4,2,1825,4,4
1646778906865060000 ,169621524::8332743355060906243,1,3,576,1,4
3589808662785040000 ,169621524::8332743355060906243,1,4,1118,1,4
1510441285427100000 ,169621524::8332743355060906243,1,2,17154,1,4
854685380947930000 ,169621524::8332743355060906243,1,2,2208,1,4
994382046747409000 ,169621524::8332743355060906243,1,4,1394,1,4
7073458186355290000 ,169621524::8332743355060906243,1,2,2415,1,4
625011772477805000 ,169621524::8332743355060906243,5,2,1328,5,4
4472331464570080000 ,169621524::8332743355060906243,1,3,749,1,4
2475610688187280000 ,169621524::8332743355060906243,1,3,1736,1,4
4386696704031130000 ,169621524::8332743355060906243,2,1,5582,2,4
7021112070365630000 ,169621524::8332743355060906243,1,2,9487,1,4
7628077712426050000 ,169621524::8332743355060906243,0,1,781,0,4
5671342089130400000 ,169621524::8332743355060906243,2,3,2607,2,4
2215401761986030000 ,169621524::8332743355060906243,6,3,6896,6,4
1799217951277230000 ,169621524::8332743355060906243,1,3,1502,1,4
5516992765464480000 ,169621524::8332743355060906243,9,0,77989,9,4
1139967494907980000 ,169621524::8332743355060906243,1,2,2320,1,4
444204397931645000 ,169621524::8332743355060906243,1,4,837,1,4
391874094408438000 ,169621524::8332743355060906243,1,4,871,1,4
6009462067550210000 ,169621524::8332743355060906243,1,1,9746,1,4
2740544418136720000 ,169621524::8332743355060906243,1,2,757,1,4
8395504447274080000 ,169621524::8332743355060906243,4,2,8131,4,4
2773508622014360000 ,169621524::8332743355060906243,1,3,855,1,4
2380471782105450000 ,169621524::8332743355060906243,1,2,1925,1,4
3044676341750200000 ,169621524::8332743355060906243,2,3,6026,2,4
2857226814438890000 ,169621524::8332743355060906243,4,3,13789,4,4
4331726438498820000 ,169621524::8332743355060906243,1,2,531,1,4
7734800054045840000 ,169621524::8332743355060906243,1,3,733,1,4
3084979898831320 ,177698791::3084979898831329,0,0,966,0,0
288698460960504000 ,177651408::2839382813736668227,1,4,926,1,4
1307848654616370000 ,177651408::2839382813736668227,0,1,453,0,4
1212222904731130000 ,177651408::2839382813736668227,0,2,616,0,4
2584100518455860000 ,177651408::2839382813736668227,1,2,3739,1,4
148842447187664000 ,177651408::2839382813736668227,1,2,4257,1,4
4310720329309090000 ,177651408::2839382813736668227,10,1,34165,10,4
638729265460339000 ,177651408::2839382813736668227,0,1,1154,0,4
7509921677834950000 ,177651408::2839382813736668227,5,2,2531,5,4
1924471924407320000 ,177651408::2839382813736668227,1,1,2820,1,4
731793364847370000 ,177651408::2839382813736668227,1,2,1194,1,4
3218238369203580000 ,177651408::2839382813736668227,1,2,1603,1,4
7926454793644760000 ,177651408::2839382813736668227,1,3,1104,1,4
3242963037747980000 ,177651408::2839382813736668227,1,2,1730,1,4
8792163242104200000 ,177651408::2839382813736668227,1,3,1933,1,4
5988786808280600000 ,177651408::2839382813736668227,8,0,71869,8,4
4573402246754620000 ,177651408::2839382813736668227,2,3,3006,2,4
2732810632021900000 ,177651408::2839382813736668227,0,1,136,0,4
8075256689663330000 ,177651408::2839382813736668227,0,2,688,0,4
7637703430452120000 ,177651408::2839382813736668227,3,1,7372,3,4
1729331601650320000 ,177651408::2839382813736668227,1,2,2834,1,4
5064504183896030000 ,177398736::3942137091839590572,0,0,174,0,0
1352229524483580 ,169552285::1352229524483587,0,0,7553,0,0
767902972324408 ,177391246::767902972324408,0,0,3114,0,0
654664257184569000 ,169102471::3469908293153045091,0,0,498,0,0
7448116549357620000 ,169427494::6839482414702066,0,1,1563,0,1
6839482414702060 ,169427494::6839482414702066,1,0,13530,1,1
3998320218127890 ,169618576::3998320218127891,0,0,17034,0,0
2637289567754830 ,169551121::2637289567754835,2,0,7616,2,0
3550353741431160000 ,177366810::635198266183354043,2,2,1994,2,6
7601486850411860000 ,177366810::635198266183354043,1,3,12088,1,6
3775969169704670000 ,177366810::635198266183354043,1,3,455906,1,6
5130340672493860000 ,177366810::635198266183354043,7,2,522545,7,6
7931100908958130000 ,177366810::635198266183354043,8,2,144785,8,6
1906761228311740000 ,177366810::635198266183354043,6,5,7549,6,6
1122490163864770000 ,177366810::635198266183354043,1,5,2806,1,6
4019383915523760000 ,177366810::635198266183354043,1,2,1252,1,6
500311000205126000 ,177366810::635198266183354043,2,5,4431,2,6
1362801965959950000 ,177366810::635198266183354043,0,3,1389,0,6
3917383016041560000 ,177366810::635198266183354043,2,4,8014,2,6
1816896784977220000 ,177366810::635198266183354043,0,4,1108,0,6
1096119266288150000 ,177366810::635198266183354043,11,3,39305,11,6
7148560314485520000 ,177366810::635198266183354043,1,5,2216,1,6
22859044344669500 ,177366810::635198266183354043,0,2,946,0,6
1426838291378220000 ,177366810::635198266183354043,0,3,1390,0,6
650479000135090000 ,177366810::635198266183354043,0,2,3132,0,6
2420140077826650000 ,177366810::635198266183354043,0,2,965,0,6
4547058664330800000 ,177366810::635198266183354043,1,4,9840,1,6
6769276522161170000 ,177366810::635198266183354043,1,4,3523,1,6
1413423144514560000 ,177366810::635198266183354043,1,2,6418,1,6
7821596866184100000 ,177366810::635198266183354043,2,1,2824,2,6
4555926966564780000 ,177366810::635198266183354043,0,1,161,0,6
4823179854615160000 ,177366810::635198266183354043,3,4,4718,3,6
6384067235236320000 ,177366810::635198266183354043,11,1,731893,11,6
7296057232237810000 ,177366810::635198266183354043,0,2,941,0,6
2811527184072390000 ,177366810::635198266183354043,1,6,535,1,6
4163037516815480000 ,177366810::635198266183354043,0,2,450,0,6
6273186795916020000 ,177366810::635198266183354043,0,3,1287,0,6
5056029653465500000 ,177366810::635198266183354043,1,5,601,1,6
39962251463972500 ,177366810::635198266183354043,0,2,15496,0,6
176099205755458000 ,177366810::635198266183354043,3,3,15616,3,6
5950239769546040000 ,177366810::635198266183354043,0,6,1176,0,6
7910665153367210000 ,177366810::635198266183354043,2,2,12525,2,6
4181706361439280000 ,177366810::635198266183354043,1,5,3127,1,6
2878506696101370000 ,177366810::635198266183354043,5,4,4536,5,6
6590994912521100000 ,177366810::635198266183354043,0,2,468,0,6
6297316745282990000 ,177366810::635198266183354043,0,4,585,0,6
6774434925758360000 ,177366810::635198266183354043,1,4,5994,1,6
4587819899784650000 ,177366810::635198266183354043,0,3,2481,0,6
8643086630074510000 ,177366810::635198266183354043,0,1,909,0,6
81571570034856600 ,177366810::635198266183354043,0,4,312,0,6
2437519701773390000 ,177366810::635198266183354043,0,3,2214,0,6
7128062647049760000 ,177366810::635198266183354043,5,0,816512,5,6
3030543532383170000 ,177366810::635198266183354043,10,1,45141,10,6
397013977236979000 ,177366810::635198266183354043,0,3,22746,0,6
9046107832235240000 ,177366810::635198266183354043,0,3,3630,0,6
1723037060766560000 ,177366810::635198266183354043,0,2,1498,0,6
5847591066911850000 ,177366810::635198266183354043,1,4,4701,1,6
9183981289655360000 ,177366810::635198266183354043,1,3,6747,1,6
995610239922372000 ,177366810::635198266183354043,0,2,497,0,6
7800470502510500000 ,177366810::635198266183354043,0,3,36577,0,6
3834696470806320000 ,177366810::635198266183354043,0,2,1015,0,6
3433135974908870000 ,177366810::635198266183354043,0,2,1658,0,6
5700736766279090000 ,177366810::635198266183354043,0,2,480,0,6
208901844776061000 ,177366810::635198266183354043,2,2,3386,2,6
8788328926807170000 ,177366810::635198266183354043,0,6,1001,0,6
956197616120236000 ,177366810::635198266183354043,1,4,1794,1,6
3807947285526190000 ,177366810::635198266183354043,0,2,921,0,6
7373238271358010000 ,177366810::635198266183354043,0,6,1137,0,6
3686223083987400000 ,177366810::635198266183354043,2,5,2133,2,6
4200597993251830000 ,177366810::635198266183354043,1,6,567,1,6
862720066761350000 ,177366810::635198266183354043,1,3,2620,1,6
4850358485435800000 ,177392003::4850358485435800945,0,0,373,0,0
2466092085804950 ,177368899::2466092085804959,0,0,6160,0,0
4650192189516440000 ,2886860875::1826885631391932173,1,0,3503,1,1
6006190096558000000 ,2886860875::1826885631391932173,0,1,1056,0,1
971925422418983000 ,2886860805::4882104230417833127,0,0,219,0,0
4002379506798350 ,169102221::4002379506798353,0,0,29654,0,0
6333426151777670 ,169087532::6333426151777679,2,0,5909,2,0
4113411484115100000 ,177650641::5988048701297854797,0,0,9189,0,0
3467852557826100000 ,2886860804::2839371071540793061,0,1,1553,0,1
1570517233761730000 ,2886860804::2839371071540793061,1,0,10489,1,1
8984137811792500000 ,177402323::8933546360256638900,0,1,1166,0,1
5320835668905540000 ,177402323::8933546360256638900,1,0,4894,1,1
6821308125241770 ,169168470::6821308125241772,0,0,1400,0,0
6035867135328200 ,169168866::6035867135328204,0,0,4543,0,0
3274510524774430000 ,2886860831::4397728805673651118,0,0,91,0,0
395685882239693 ,169168548::395685882239693,0,0,63,0,0
5236734664642930 ,169156064::5236734664642931,0,0,58,0,0
8348955200982040 ,169427410::8348955200982049,0,0,73,0,0
3507717029327560 ,177525069::3507717029327560,0,0,12888,0,0
1765061001052370 ,177555429::1765061001052373,2,0,4697,2,0
1034955116351130000 ,177577236::7158176543844526018,1,1,6640,1,4
7768225739727200000 ,177577236::7158176543844526018,1,1,5716,1,4
5702328269488230000 ,177577236::7158176543844526018,1,3,2098,1,4
7807683327426170000 ,177577236::7158176543844526018,1,2,3446,1,4
2716736725272680000 ,177577236::7158176543844526018,1,2,4941,1,4
3820119721425160000 ,177577236::7158176543844526018,2,2,3854,2,4
548110433839856000 ,177577236::7158176543844526018,1,1,4746,1,4
4374002432213700000 ,177577236::7158176543844526018,1,3,3020,1,4
8059510239727790000 ,177577236::7158176543844526018,4,1,13328,4,4
7394802120400930000 ,177577236::7158176543844526018,1,3,1982,1,4
3651307569376600000 ,177577236::7158176543844526018,1,2,3214,1,4
2066348280937720000 ,177577236::7158176543844526018,1,3,1075,1,4
5942430193172910000 ,177577236::7158176543844526018,0,2,857,0,4
5455785758313030000 ,177577236::7158176543844526018,0,2,1391,0,4
7234522444976960000 ,177577236::7158176543844526018,1,4,1149,1,4
1105393466813180000 ,177577236::7158176543844526018,1,3,730,1,4
2284142179915710000 ,177577236::7158176543844526018,5,0,41248,5,4
343322501764899000 ,177577236::7158176543844526018,1,2,2563,1,4
5639463771890200000 ,177577236::7158176543844526018,1,1,1356,1,4
781093690445785 ,169231912::781093690445785,0,0,224,0,0
6444425518129510000 ,169460941::3865597516465129726,0,2,1213,0,4
3410394493742150000 ,169460941::3865597516465129726,0,2,125,0,4
1666773564078350000 ,169460941::3865597516465129726,3,1,12884,3,4
5379495132925020000 ,169460941::3865597516465129726,0,3,2136,0,4
6536559057101860000 ,169460941::3865597516465129726,0,3,5294,0,4
6240853572783290000 ,169460941::3865597516465129726,1,1,1247,1,4
9151851921675740000 ,169460941::3865597516465129726,0,2,629,0,4
3560544449820430000 ,169460941::3865597516465129726,2,1,4993,2,4
7906366338450230000 ,169460941::3865597516465129726,0,1,3626,0,4
1965116174778600000 ,169460941::3865597516465129726,1,1,989,1,4
7865575965593960000 ,169460941::3865597516465129726,1,1,528,1,4
8336381175843610000 ,169460941::3865597516465129726,3,1,14896,3,4
5241395950237440000 ,169460941::3865597516465129726,0,1,1117,0,4
1698335571080160000 ,169460941::3865597516465129726,1,2,1041,1,4
3410394493742150000 ,169460941::3865597516465129726,0,2,111,0,4
4827040341789790000 ,169460941::3865597516465129726,1,2,9282,1,4
6729575970648320000 ,169460941::3865597516465129726,0,3,924,0,4
1407513924897270000 ,169460941::3865597516465129726,0,2,841,0,4
6852051128194740000 ,169460941::3865597516465129726,1,1,820,1,4
4727855414756090000 ,169460941::3865597516465129726,0,3,860,0,4
1103374732816640000 ,169460941::3865597516465129726,0,2,161,0,4
1864513012693840000 ,169460941::3865597516465129726,1,1,919,1,4
4120911526408830000 ,169460941::3865597516465129726,0,2,756,0,4
9055421571496990000 ,169460941::3865597516465129726,1,1,3794,1,4
3475031325642530000 ,169460941::3865597516465129726,0,1,965,0,4
8354538603799170000 ,169460941::3865597516465129726,0,1,5323,0,4
1555377139280990000 ,169460941::3865597516465129726,2,1,17237,2,4
6048355603068040000 ,169460941::3865597516465129726,3,1,21199,3,4
2590558235325280000 ,169460941::3865597516465129726,3,1,9856,3,4
471314955033048000 ,169460941::3865597516465129726,2,3,3319,2,4
8263794236113430000 ,169460941::3865597516465129726,0,2,496,0,4
1961070256538000000 ,169460941::3865597516465129726,1,1,4862,1,4
2035779731069440000 ,169460941::3865597516465129726,1,1,2542,1,4
3124345552384520000 ,169460941::3865597516465129726,0,2,120,0,4
846386853647232000 ,169460941::3865597516465129726,3,1,16637,3,4
312971605287443000 ,169460941::3865597516465129726,30,0,249703,30,4
7660212665310910000 ,169460941::3865597516465129726,1,1,678,1,4
1582171332632890000 ,169460941::3865597516465129726,1,1,2316,1,4
70349277948714700 ,169460941::3865597516465129726,3,1,18603,3,4
6008651556500670000 ,169460941::3865597516465129726,1,1,1184,1,4
7475538925045620000 ,169460941::3865597516465129726,5,2,8454,5,4
8829211051097530000 ,169460941::3865597516465129726,2,1,4443,2,4
1251170033262300000 ,169460941::3865597516465129726,1,2,1126,1,4
3595011613913480000 ,169460941::3865597516465129726,1,1,551,1,4
3676462170352550000 ,169460941::3865597516465129726,0,2,119,0,4
8655071815722300000 ,169460941::3865597516465129726,1,1,1033,1,4
6149614646213770000 ,169460941::3865597516465129726,3,1,17201,3,4
6960276701846710000 ,169460941::3865597516465129726,1,4,1414,1,4
8236740946331670000 ,169460941::3865597516465129726,1,1,1107,1,4
8944602656068650000 ,169460941::3865597516465129726,1,3,2536,1,4
8285999466706750000 ,177391910::9161929270350184563,0,1,1153,0,1
4243570236635310000 ,177391910::9161929270350184563,1,0,6415,1,1
3064996961940020000 ,177391522::8708848061653361,0,1,173,0,1
